Latitude,Longitude,Value,dataDate,time,shortName
11.500,44.500,1.3616828554e-08,20200124,1500,pm10
10.750,43.000,2.7751561049e-08,20200124,1500,pm10
10.750,43.750,1.7036354549e-08,20200124,1500,pm10
10.750,44.500,1.3931590104e-08,20200124,1500,pm10
10.000,43.000,2.9776723309e-08,20200124,1500,pm10
10.000,43.750,2.1444108711e-08,20200124,1500,pm10
10.000,44.500,2.2993413396e-08,20200124,1500,pm10
11.500,43.000,1.5387394470e-08,20200125,1200,pm10
11.500,43.750,1.5584092239e-08,20200125,1200,pm10
11.500,44.500,1.5282622057e-08,20200125,1200,pm10
10.750,43.000,1.5620507332e-08,20200125,1200,pm10
10.750,43.750,1.5068522652e-08,20200125,1200,pm10
10.750,44.500,1.4383404912e-08,20200125,1200,pm10
10.000,43.000,1.3364873430e-08,20200125,1200,pm10
10.000,43.750,1.3194427551e-08,20200125,1200,pm10
10.000,44.500,1.6558342697e-08,20200125,1200,pm10
11.500,43.000,1.7113923612e-08,20200125,1500,pm10
11.500,43.750,1.5059944847e-08,20200125,1500,pm10
11.500,44.500,1.3607392102e-08,20200125,1500,pm10
10.750,43.000,1.6100944134e-08,20200125,1500,pm10
10.750,43.750,1.4671428072e-08,20200125,1500,pm10
10.750,44.500,1.3541643362e-08,20200125,1500,pm10
10.000,43.000,1.4320806763e-08,20200125,1500,pm10
10.000,43.750,1.3317682068e-08,20200125,1500,pm10
10.000,44.500,2.0014686353e-08,20200125,1500,pm10
11.500,43.000,1.3586068270e-08,20200126,1200,pm10
11.500,43.750,1.0063236466e-08,20200126,1200,pm10
11.500,44.500,8.0300672778e-09,20200126,1200,pm10
10.750,43.000,1.4430771245e-08,20200126,1200,pm10
10.750,43.750,1.0915752746e-08,20200126,1200,pm10
10.750,44.500,8.7205211940e-09,20200126,1200,pm10
10.000,43.000,1.3493215434e-08,20200126,1200,pm10
10.000,43.750,1.0985374388e-08,20200126,1200,pm10
10.000,44.500,1.7335640479e-08,20200126,1200,pm10
11.500,43.000,1.5006155429e-08,20200126,1500,pm10
11.500,43.750,1.1533355604e-08,20200126,1500,pm10
11.500,44.500,8.0318769413e-09,20200126,1500,pm10
10.750,43.000,1.4889742328e-08,20200126,1500,pm10
10.750,43.750,1.1042622816e-08,20200126,1500,pm10
10.750,44.500,8.3431412889e-09,20200126,1500,pm10
10.000,43.000,1.3363048001e-08,20200126,1500,pm10
10.000,43.750,1.0097169767e-08,20200126,1500,pm10
10.000,44.500,1.3704887003e-08,20200126,1500,pm10
11.500,43.000,4.6427476974e-08,20200127,1200,pm10
11.500,43.750,6.1836246346e-08,20200127,1200,pm10
11.500,44.500,9.0655287721e-08,20200127,1200,pm10
10.750,43.000,3.8440120420e-08,20200127,1200,pm10
10.750,43.750,4.1905888537e-08,20200127,1200,pm10
10.750,44.500,6.6625617023e-08,20200127,1200,pm10
10.000,43.000,3.3138384481e-08,20200127,1200,pm10
